first,system:index,SHAPE_Length,ENGTYPE_4,Join_Count,NAME_2,NAME_3,SHAPE_Area,TARGET_FID,NAME_0,NAME_1,OID_,NAME_4,Centroid_Y,GID_0,Centroid_X
3.162529562795639E-5,168,1,Village,43,Gresik,Bungah,0.0625,8564,Indonesia,Jawa Timur,8564,Bedanten,-6.874999999999943,IDN,112.62500000000011
3.629901506638277E-5,169,1,Village,78,Bangkalan,Arosbaya,0.0625,8565,Indonesia,Jawa Timur,8565,Arosbaya,-6.874999999999943,IDN,112.87500000000011
1.4711816064283879E-5,170,1,Village,61,Bangkalan,Geger,0.0625,8566,Indonesia,Jawa Timur,8566,Katol Barat,-6.874999999999943,IDN,113.12500000000011
1.3343760851061578E-5,171,1,Village,44,Pamekasan,Batu Marmar,0.0625,8567,Indonesia,Jawa Timur,8567,Bangsereh,-6.874999999999943,IDN,113.37500000000011
1.9885806546221842E-5,172,1,Village,58,Pamekasan,Batu Marmar,0.0625,8568,Indonesia,Jawa Timur,8568,Batubintang,-6.874999999999943,IDN,113.62500000000011
5.362991239511573E-6,173,1,Village,1,Pandeglang,Sumur,0.0625,8702,Indonesia,Banten,8702,Ujungjaya,-6.624999999999943,IDN,105.12500000000004
2.300945870428363E-6,174,1,Village,1,Pandeglang,Sumur,0.0625,8703,Indonesia,Banten,8703,Ujungjaya,-6.624999999999943,IDN,105.37500000000004
1.2787835950481629E-5,175,1,Village,36,Pandeglang,Cibaliung,0.0625,8704,Indonesia,Banten,8704,Cibaliung,-6.624999999999943,IDN,105.62500000000004
2.1591998101286266E-5,176,1,Village,100,Lebak,Banjarsari,0.0625,8705,Indonesia,Banten,8705,Bendungan,-6.624999999999943,IDN,105.87500000000004
2.454559553167726E-5,177,1,Village,89,Lebak,Banjarsari,0.0625,8706,Indonesia,Banten,8706,Bendungan,-6.624999999999943,IDN,106.12500000000004
,178,1,Village,81,Lebak,Cibeber,0.0625,8707,Indonesia,Banten,8707,Citorek Barat,-6.624999999999943,IDN,106.37500000000004
,179,1,Village,151,Bogor,Ciampea,0.0625,8708,Indonesia,Jawa Barat,8708,Benteng,-6.624999999999943,IDN,106.62500000000004
,180,1,Village,215,Bogor,Babakan Madang,0.0625,8709,Indonesia,Jawa Barat,8709,Babakan Madang,-6.624999999999943,IDN,106.87500000000004
,181,1,Village,101,Bogor,Cariu,0.0625,8710,Indonesia,Jawa Barat,8710,Babakan Raden,-6.624999999999943,IDN,107.12500000000004
,182,1,Village,167,Bandung Barat,Cikalong Wetan,0.0625,8711,Indonesia,Jawa Barat,8711,Cikalong,-6.624999999999943,IDN,107.37500000000004
4.3807100197692465E-5,183,1,Village,138,Bandung Barat,Cikalong Wetan,0.0625,8712,Indonesia,Jawa Barat,8712,Ganjarsari,-6.624999999999943,IDN,107.62500000000004
2.2204568314624262E-5,184,1,Village,107,Indramayu,Gantar,0.0625,8713,Indonesia,Jawa Barat,8713,Baleraja,-6.624999999999943,IDN,107.87500000000004
2.59323929859317E-5,185,1,Village,94,Indramayu,Bangodua,0.0625,8714,Indonesia,Jawa Barat,8714,Malangsari,-6.624999999999943,IDN,108.12500000000004
4.824765141925236E-5,186,1,Village,294,Cirebon,Arjawinangun,0.0625,8715,Indonesia,Jawa Barat,8715,Arjawinangun,-6.624999999999943,IDN,108.37500000000004
2.8498181837105283E-5,187,1,Village,99,Cirebon,Gunungjati,0.0625,8716,Indonesia,Jawa Barat,8716,Adidharma,-6.624999999999943,IDN,108.62500000000004
1.9395505128080856E-5,188,1,Village,1,Cirebon,Losari,0.0625,8717,Indonesia,Jawa Barat,8717,Tawangsari,-6.624999999999943,IDN,108.87500000000004
3.718591023910197E-5,189,1,Village,124,Demak,Wedung,0.0625,8724,Indonesia,Jawa Tengah,8724,Babalan,-6.624999999999943,IDN,110.62500000000004
1.8509625181723978E-5,190,1,Village,153,Jepara,Bangsri,0.0625,8725,Indonesia,Jawa Tengah,8725,Bangsri,-6.624999999999943,IDN,110.87500000000004
2.3496692948492752E-5,191,1,Village,193,Pati,Batangan,0.0625,8726,Indonesia,Jawa Tengah,8726,Batursari,-6.624999999999943,IDN,111.12500000000004
2.1532405716629102E-5,192,1,Village,120,Rembang,Kaliori,0.0625,8727,Indonesia,Jawa Tengah,8727,Babadan,-6.624999999999943,IDN,111.37500000000004
2.482234232253707E-5,193,1,Village,72,Rembang,Kragan,0.0625,8728,Indonesia,Jawa Tengah,8728,Balongmulyo,-6.624999999999943,IDN,111.62500000000004
1.1215770192556886E-4,194,1,Village,2,Pandeglang,Panimbang,0.0625,8872,Indonesia,Banten,8872,Citeureup,-6.374999999999943,IDN,105.62500000000004
,195,1,Village,152,Lebak,Banjarsari,0.0625,8873,Indonesia,Banten,8873,Bendungan,-6.374999999999943,IDN,105.87500000000004
,196,1,Village,218,Lebak,Banjarsari,0.0625,8874,Indonesia,Banten,8874,Bendungan,-6.374999999999943,IDN,106.12500000000004
,197,1,Village,166,Lebak,Cibadak,0.0625,8875,Indonesia,Banten,8875,Bojongcae,-6.374999999999943,IDN,106.37500000000004
,198,1,Urban Community,191,Kota Tangerang,Ciledug,0.0625,8876,Indonesia,Banten,8876,Paninggilan,-6.374999999999943,IDN,106.62500000000004
,199,1,Urban Community,235,Tangerang Selatan,Ciputat Timur,0.0625,8877,Indonesia,Banten,8877,Cempaka Putih,-6.374999999999943,IDN,106.87500000000004
6.968138051932346E-5,200,1,Village,149,Bekasi,Bojongmangu,0.0625,8878,Indonesia,Jawa Barat,8878,Bojongmangu,-6.374999999999943,IDN,107.12500000000004
5.693625844007563E-5,201,1,Village,164,Bekasi,Cikarang Timur,0.0625,8879,Indonesia,Jawa Barat,8879,Labansari,-6.374999999999943,IDN,107.37500000000004
3.439736935262869E-5,202,1,Village,129,Karawang,Banyusari,0.0625,8880,Indonesia,Jawa Barat,8880,Banyuasih,-6.374999999999943,IDN,107.62500000000004
3.9687445766316235E-5,203,1,Village,137,Indramayu,Anjatan,0.0625,8881,Indonesia,Jawa Barat,8881,Anjatan,-6.374999999999943,IDN,107.87500000000004
2.870304616747861E-5,204,1,Village,102,Indramayu,Arahan,0.0625,8882,Indonesia,Jawa Barat,8882,Arahan Kidul,-6.374999999999943,IDN,108.12500000000004
2.5934057960678892E-5,205,1,Village,142,Indramayu,Arahan,0.0625,8883,Indonesia,Jawa Barat,8883,Arahan Kidul,-6.374999999999943,IDN,108.37500000000004
2.6811031258148296E-5,206,1,Village,3,Indramayu,Krangkeng,0.0625,8884,Indonesia,Jawa Barat,8884,Kalianyar,-6.374999999999943,IDN,108.62500000000004
,207,1,Village,8,Jepara,Bangsri,0.0625,8892,Indonesia,Jawa Tengah,8892,Bangsri,-6.374999999999943,IDN,110.62500000000004
3.935296791019575E-5,208,1,Village,33,Jepara,Bangsri,0.0625,8893,Indonesia,Jawa Tengah,8893,Jerukwangi,-6.374999999999943,IDN,110.87500000000004
,209,1,Village,12,Pati,Dukuhseti,0.0625,8894,Indonesia,Jawa Tengah,8894,Alasdowo,-6.374999999999943,IDN,111.12500000000004
,210,1,Village,1,Lampung Selatan,Pulau,0.0625,9039,Indonesia,Lampung,9039,Pulau Sertung,-6.124999999999943,IDN,105.37500000000004
3.5849920246194116E-5,211,1,Urban Community,60,Cilegon,Citangkil,0.0625,9041,Indonesia,Banten,9041,Deringo,-6.124999999999943,IDN,105.87500000000004
,212,1,Urban Community,219,Cilegon,Cibeber,0.0625,9042,Indonesia,Banten,9042,Bulakan,-6.124999999999943,IDN,106.12500000000004
,213,1,Urban Community,228,Kota Serang,Walantaka,0.0625,9043,Indonesia,Banten,9043,Pabuaran,-6.124999999999943,IDN,106.37500000000004
,214,1,Urban Community,260,Kota Tangerang,Batuceper,0.0625,9044,Indonesia,Banten,9044,Batuceper,-6.124999999999943,IDN,106.62500000000004
1.5633238308173543E-4,215,1,Urban Community,231,Tangerang Selatan,Pondok Aren,0.0625,9045,Indonesia,Banten,9045,Pondok Betung,-6.124999999999943,IDN,106.87500000000004
7.735728390582346E-5,216,1,Village,132,Bekasi,Babelan,0.0625,9046,Indonesia,Jawa Barat,9046,Babelan Kota,-6.124999999999943,IDN,107.12500000000004
2.6995937883567926E-5,217,1,Village,129,Bekasi,Kedungwaringin,0.0625,9047,Indonesia,Jawa Barat,9047,Karangmekar,-6.124999999999943,IDN,107.37500000000004
2.804932930420013E-5,218,1,Village,31,Karawang,Cilamaya Kulon,0.0625,9048,Indonesia,Jawa Barat,9048,Bayur Lor,-6.124999999999943,IDN,107.62500000000004
4.54956022994146E-5,219,1,Village,11,Indramayu,Sukra,0.0625,9049,Indonesia,Jawa Barat,9049,Ujunggebang,-6.124999999999943,IDN,107.87500000000004
2.5652532843283772E-5,220,1,Village,3,Indramayu,Cantigi,0.0625,9050,Indonesia,Jawa Barat,9050,Lamarantarung,-6.124999999999943,IDN,108.12500000000004
2.2676332898653797E-5,221,1,Village,4,Indramayu,Pasekan,0.0625,9051,Indonesia,Jawa Barat,9051,Pabeanilir,-6.124999999999943,IDN,108.37500000000004
,222,1,Village,2,Lampung Barat,Bengkunat Belimbing,0.0625,9203,Indonesia,Lampung,9203,Way Haru,-5.874999999999943,IDN,104.37500000000004
9.341211351532054E-6,223,1,Village,7,Lampung Barat,Bengkunat Belimbing,0.0625,9204,Indonesia,Lampung,9204,Way Haru,-5.874999999999943,IDN,104.62500000000004
2.427324997116832E-5,224,1,Village,2,Tanggamus,Cukuh Balak,0.0625,9205,Indonesia,Lampung,9205,Karang Buah,-5.874999999999943,IDN,104.87500000000004
2.1797713843500405E-5,225,1,Village,8,Pesawaran,Hutan,0.0625,9206,Indonesia,Lampung,9206,Hutan,-5.874999999999943,IDN,105.12500000000004
2.1227643473283475E-5,226,1,Village,2,Lampung Selatan,Rajabasa,0.0625,9207,Indonesia,Lampung,9207,Tejang Pulau Sebesi,-5.874999999999943,IDN,105.37500000000004
3.325990877123095E-5,227,1,Village,56,Lampung Selatan,Bakauheni,0.0625,9208,Indonesia,Lampung,9208,Bakauheni,-5.874999999999943,IDN,105.62500000000004
4.227236959034964E-5,228,1,Urban Community,18,Cilegon,Citangkil,0.0625,9209,Indonesia,Banten,9209,Samangraya,-5.874999999999943,IDN,105.87500000000004
3.4924013870695435E-4,229,1,Urban Community,42,Cilegon,Citangkil,0.0625,9210,Indonesia,Banten,9210,Samangraya,-5.874999999999943,IDN,106.12500000000004
2.0942059046263507E-4,230,1,Village,13,Serang,Pontang,0.0625,9211,Indonesia,Banten,9211,Domas,-5.874999999999943,IDN,106.37500000000004
,231,1,Village,4,Kepulauan Seribu,Kepulauan Seribu Selatan,0.0625,9212,Indonesia,Jakarta Raya,9212,Pulau Pari,-5.874999999999943,IDN,106.62500000000004
6.930299786594704E-5,232,1,Village,2,Kepulauan Seribu,Kepulauan Seribu Selatan,0.0625,9213,Indonesia,Jakarta Raya,9213,Pulau Untungjawa,-5.874999999999943,IDN,106.87500000000004
3.750050973517205E-5,233,1,Village,15,Bekasi,Muara Gembong,0.0625,9214,Indonesia,Jawa Barat,9214,Jayasakti,-5.874999999999943,IDN,107.12500000000004
1.9702275889376905E-5,234,1,Village,4,Karawang,Cibuaya,0.0625,9215,Indonesia,Jawa Barat,9215,Cemarajaya,-5.874999999999943,IDN,107.37500000000004
2.0254436412269596E-5,235,1,Village,1,Jepara,Karimunjawa,0.0625,9226,Indonesia,Jawa Tengah,9226,Parang,-5.874999999999943,IDN,110.12500000000004
1.4854954149822564E-5,236,1,Village,3,Jepara,Karimunjawa,0.0625,9227,Indonesia,Jawa Tengah,9227,Karimunjawa,-5.874999999999943,IDN,110.37500000000004
1.6186812717506117E-5,237,1,Village,2,Jepara,Karimunjawa,0.0625,9228,Indonesia,Jawa Tengah,9228,Karimunjawa,-5.874999999999943,IDN,110.62500000000004
1.0876925151890786E-5,238,1,Village,28,Gresik,Sangkapura,0.0625,9236,Indonesia,Jawa Timur,9236,Balikterus,-5.874999999999943,IDN,112.62500000000011
6.428247723711789E-6,239,1,Village,1,Gresik,Sangkapura,0.0625,9237,Indonesia,Jawa Timur,9237,Sidogedungbatu,-5.874999999999943,IDN,112.87500000000011
2.3511551035974475E-5,240,1,Village,4,Lampung Barat,Bengkunat,0.0625,9370,Indonesia,Lampung,9370,Mulang Maya,-5.624999999999943,IDN,104.12500000000004
,241,1,Village,21,Lampung Barat,Bengkunat Belimbing,0.0625,9371,Indonesia,Lampung,9371,Bandar Dalam,-5.624999999999943,IDN,104.37500000000004
6.606364064098245E-6,242,1,Village,43,Lampung Barat,Bengkunat Belimbing,0.0625,9372,Indonesia,Lampung,9372,Way Haru,-5.624999999999943,IDN,104.62500000000004
2.2753889094213756E-5,243,1,Village,52,Pesawaran,Hutan,0.0625,9373,Indonesia,Lampung,9373,Hutan,-5.624999999999943,IDN,104.87500000000004
1.3621918422440606E-5,244,1,Village,59,Pesawaran,Hutan,0.0625,9374,Indonesia,Lampung,9374,Hutan,-5.624999999999943,IDN,105.12500000000004
1.116822445564037E-5,245,1,Urban Community,32,Bandar Lampung,Panjang,0.0625,9375,Indonesia,Lampung,9375,Srengsem,-5.624999999999943,IDN,105.37500000000004
1.5637815860114838E-5,246,1,Village,118,Lampung Selatan,Candipuro,0.0625,9376,Indonesia,Lampung,9376,Banyumas,-5.624999999999943,IDN,105.62500000000004
2.9602072175523135E-5,247,1,Village,26,Lampung Selatan,Ketapang,0.0625,9377,Indonesia,Lampung,9377,Bangun Rejo,-5.624999999999943,IDN,105.87500000000004
4.949769452023518E-5,248,1,Village,3,Kepulauan Seribu,Kepulauan Seribu Utara,0.0625,9380,Indonesia,Jakarta Raya,9380,Pulau Harapan,-5.624999999999943,IDN,106.62500000000004
1.5699678695145535E-5,249,1,Village,1,Jepara,Karimunjawa,0.0625,9394,Indonesia,Jawa Tengah,9394,Parang,-5.624999999999943,IDN,110.12500000000004
1.5607747491364858E-5,250,1,Village,2,Jepara,Karimunjawa,0.0625,9395,Indonesia,Jawa Tengah,9395,Kemujan,-5.624999999999943,IDN,110.37500000000004
1.3409498666860153E-5,251,1,Village,11,Gresik,Tambak,0.0625,9404,Indonesia,Jawa Timur,9404,Diponggo,-5.624999999999943,IDN,112.62500000000011
6.004840010003434E-6,252,1,Village,3,Bengkulu Utara,Enggano,0.0625,9530,Indonesia,Bengkulu,9530,Apoho,-5.374999999999943,IDN,102.12500000000004
1.074831953610749E-5,253,1,Village,5,Bengkulu Utara,Enggano,0.0625,9531,Indonesia,Bengkulu,9531,Apoho,-5.374999999999943,IDN,102.37500000000004
1.031169552807573E-5,254,1,Village,5,Lampung Barat,Pesisir Selatan,0.0625,9537,Indonesia,Lampung,9537,Biha,-5.374999999999943,IDN,103.87500000000004
1.0605353229611528E-5,255,1,Village,30,Lampung Barat,Bengkunat,0.0625,9538,Indonesia,Lampung,9538,Kota Batu,-5.374999999999943,IDN,104.12500000000004
,256,1,Village,45,Lampung Barat,Bengkunat Belimbing,0.0625,9539,Indonesia,Lampung,9539,Pagar Bukit,-5.374999999999943,IDN,104.37500000000004
,257,1,Village,133,Tanggamus,Air Naningan,0.0625,9540,Indonesia,Lampung,9540,Air Kubang,-5.374999999999943,IDN,104.62500000000004
7.904811582994005E-6,258,1,Village,190,Lampung Tengah,Kalirejo,0.0625,9541,Indonesia,Lampung,9541,Sri Way Langsep,-5.374999999999943,IDN,104.87500000000004
1.924818496585626E-5,259,1,Urban Community,141,Bandar Lampung,Kedaton,0.0625,9542,Indonesia,Lampung,9542,Kampung Baru,-5.374999999999943,IDN,105.12500000000004
1.5583538188384632E-5,260,1,Urban Community,155,Bandar Lampung,Kedaton,0.0625,9543,Indonesia,Lampung,9543,Kampung Baru,-5.374999999999943,IDN,105.37500000000004
1.956567342224663E-5,261,1,Village,89,Lampung Selatan,Candipuro,0.0625,9544,Indonesia,Lampung,9544,Batuliman Indah,-5.374999999999943,IDN,105.62500000000004
1.5810323587023675E-5,262,1,Village,35,Lampung Timur,Bandar Sribawono,0.0625,9545,Indonesia,Lampung,9545,Sri Bawono,-5.374999999999943,IDN,105.87500000000004
2.7645031864781684E-5,263,1,Village,1,Kepulauan Seribu,Kepulauan Seribu Utara,0.0625,9547,Indonesia,Jakarta Raya,9547,Pulau Harapan,-5.374999999999943,IDN,106.37500000000004
3.0247091728475666E-5,264,1,Village,1,Kepulauan Seribu,Kepulauan Seribu Utara,0.0625,9548,Indonesia,Jakarta Raya,9548,Pulau Harapan,-5.374999999999943,IDN,106.62500000000004
7.844615707225974E-6,265,1,Village,5,Lampung Barat,Lemong,0.0625,9704,Indonesia,Lampung,9704,Bandar Pugung,-5.124999999999943,IDN,103.62500000000004
1.188722053135181E-5,266,1,Village,56,Lampung Barat,Balik Bukit,0.0625,9705,Indonesia,Lampung,9705,Sedampah Indah,-5.124999999999943,IDN,103.87500000000004
,267,1,Village,43,Lampung Barat,Balik Bukit,0.0625,9706,Indonesia,Lampung,9706,Gunung Sugih,-5.124999999999943,IDN,104.12500000000004
,268,1,Village,52,Lampung Barat,Batu Brak,0.0625,9707,Indonesia,Lampung,9707,Teba Liyokh,-5.124999999999943,IDN,104.37500000000004
,269,1,Village,28,Lampung Barat,Gedung Surian,0.0625,9708,Indonesia,Lampung,9708,Mekar Jaya,-5.124999999999943,IDN,104.62500000000004
4.9458762741579255E-6,270,1,Village,89,Lampung Tengah,Anak Ratu Aji,0.0625,9709,Indonesia,Lampung,9709,Gedung Ratu,-5.124999999999943,IDN,104.87500000000004
1.2271936750581406E-5,271,1,Village,116,Lampung Selatan,Natar,0.0625,9710,Indonesia,Lampung,9710,Banjarnegeri,-5.124999999999943,IDN,105.12500000000004
1.064316130604987E-5,272,1,Village,143,Lampung Selatan,Jati Agung,0.0625,9711,Indonesia,Lampung,9711,Karang Rejo,-5.124999999999943,IDN,105.37500000000004
1.9916754409813537E-5,273,1,Village,74,Lampung Timur,Bandar Sribawono,0.0625,9712,Indonesia,Lampung,9712,Hutan,-5.124999999999943,IDN,105.62500000000004
1.1576962258942923E-5,274,1,Village,15,Lampung Timur,Braja Slebah,0.0625,9713,Indonesia,Lampung,9713,Braja Gemilang,-5.124999999999943,IDN,105.87500000000004
1.55069439929376E-5,275,1,Village,1,Lampung Timur,Pulau,0.0625,9714,Indonesia,Lampung,9714,Pulau Segama Kecil,-5.124999999999943,IDN,106.12500000000004
1.4026096830955073E-5,276,1,Village,1,Kepulauan Seribu,Kepulauan Seribu Utara,0.0625,9715,Indonesia,Jakarta Raya,9715,Pulau Harapan,-5.124999999999943,IDN,106.37500000000004
1.6295671210029335E-5,277,1,Village,53,Kaur,Kaur Selatan,0.0625,9871,Indonesia,Bengkulu,9871,Air Dingin,-4.874999999999943,IDN,103.37500000000004
1.4002880049383936E-5,278,1,Village,33,Kaur,Maje,0.0625,9872,Indonesia,Bengkulu,9872,Air Bacang,-4.874999999999943,IDN,103.62500000000004
1.3018814927613785E-5,279,1,Village,59,Kaur,Nasal,0.0625,9873,Indonesia,Bengkulu,9873,Pasar Jumat,-4.874999999999943,IDN,103.87500000000004
1.088079577753584E-5,280,1,Village,67,Lampung Barat,Balik Bukit,0.0625,9874,Indonesia,Lampung,9874,Bahway,-4.874999999999943,IDN,104.12500000000004
1.9568695185567613E-5,281,1,Village,47,Lampung Barat,Belalau,0.0625,9875,Indonesia,Lampung,9875,Argo Mulyo,-4.874999999999943,IDN,104.37500000000004
,282,1,Village,115,Lampung Barat,Sumber Jaya,0.0625,9876,Indonesia,Lampung,9876,Sukapura,-4.874999999999943,IDN,104.62500000000004
,283,1,Village,115,Lampung Tengah,Anak Ratu Aji,0.0625,9877,Indonesia,Lampung,9877,Bandar Putih Tua,-4.874999999999943,IDN,104.87500000000004
,284,1,Village,67,Lampung Tengah,Anak Ratu Aji,0.0625,9878,Indonesia,Lampung,9878,Karang Jawa,-4.874999999999943,IDN,105.12500000000004
,285,1,Village,98,Lampung Tengah,Bandar Mataram,0.0625,9879,Indonesia,Lampung,9879,Jati Datar Mataram,-4.874999999999943,IDN,105.37500000000004
1.7499151833160055E-5,286,1,Village,45,Lampung Tengah,Putra Rumbia,0.0625,9880,Indonesia,Lampung,9880,Bina Karya Baru,-4.874999999999943,IDN,105.62500000000004
8.502282745751484E-6,287,1,Village,2,Lampung Tengah,Bandar Surabaya,0.0625,9881,Indonesia,Lampung,9881,Cempaka Putih,-4.874999999999943,IDN,105.87500000000004
,288,1,Village,9,Bengkulu Selatan,Bunga Mas,0.0625,10037,Indonesia,Bengkulu,10037,Gindosuli,-4.624999999999943,IDN,102.87500000000004
8.863124225982934E-6,289,1,Village,85,Bengkulu Selatan,Bunga Mas,0.0625,10038,Indonesia,Bengkulu,10038,Padang Jawi,-4.624999999999943,IDN,103.12500000000004
9.742608769034448E-6,290,1,Village,85,Kaur,Kaur Selatan,0.0625,10039,Indonesia,Bengkulu,10039,Tanjung Besar,-4.624999999999943,IDN,103.37500000000004
4.371510234212781E-6,291,1,Village,31,Kaur,Maje,0.0625,10040,Indonesia,Bengkulu,10040,Air Bacang,-4.624999999999943,IDN,103.62500000000004
2.0208472336096248E-6,292,1,Village,58,Kaur,Nasal,0.0625,10041,Indonesia,Bengkulu,10041,Pasar Jumat,-4.624999999999943,IDN,103.87500000000004
4.246993335368288E-6,293,1,Village,64,Ogan Komering Ulu Selatan,Banding Agung,0.0625,10042,Indonesia,Sumatera Selatan,10042,Sidodadi,-4.624999999999943,IDN,104.12500000000004
1.5190301213558563E-5,294,1,Village,54,Way Kanan,Banjit,0.0625,10043,Indonesia,Lampung,10043,Bali Sadar Tengah,-4.624999999999943,IDN,104.37500000000004
,295,1,Village,97,Lampung Utara,Hulusungkai,0.0625,10044,Indonesia,Lampung,10044,Beringin Jaya,-4.624999999999943,IDN,104.62500000000004
,296,1,Village,68,Lampung Utara,Abung Surakarta,0.0625,10045,Indonesia,Lampung,10045,Bandar Abung,-4.624999999999943,IDN,104.87500000000004
1.2431373553570972E-5,297,1,Village,63,Lampung Tengah,Terusan Nunyai,0.0625,10046,Indonesia,Lampung,10046,Bandar Agung,-4.624999999999943,IDN,105.12500000000004
,298,1,Village,24,Lampung Tengah,Bandar Mataram,0.0625,10047,Indonesia,Lampung,10047,Jati Datar Mataram,-4.624999999999943,IDN,105.37500000000004
1.1902281943269725E-5,299,1,Village,40,Lampung Tengah,Bandar Mataram,0.0625,10048,Indonesia,Lampung,10048,Mataram Jaya,-4.624999999999943,IDN,105.62500000000004
1.083476528852259E-5,300,1,Village,17,Lampung Tengah,Bandar Mataram,0.0625,10049,Indonesia,Lampung,10049,Mataram Udik,-4.624999999999943,IDN,105.87500000000004
-2.9488621625929053E-6,301,1,Village,14,Seluma,Ilir Talo,0.0625,10204,Indonesia,Bengkulu,10204,Dusun Baru,-4.374999999999943,IDN,102.62500000000004
5.778150839823006E-6,302,1,Village,136,Bengkulu Selatan,Bunga Mas,0.0625,10205,Indonesia,Bengkulu,10205,Gindosuli,-4.374999999999943,IDN,102.87500000000004
5.260067643842151E-6,303,1,Village,101,Bengkulu Selatan,Air Nipis,0.0625,10206,Indonesia,Bengkulu,10206,Keban Jati,-4.374999999999943,IDN,103.12500000000004
-3.008219203045036E-6,304,1,Village,27,Bengkulu Selatan,Kedurang,0.0625,10207,Indonesia,Bengkulu,10207,Batu Ampar,-4.374999999999943,IDN,103.37500000000004
,305,1,Village,49,Muara Enim,Semendo Darat Ulu,0.0625,10208,Indonesia,Sumatera Selatan,10208,Cahaya Alam,-4.374999999999943,IDN,103.62500000000004
,306,1,Village,73,Ogan Komering Ulu Selatan,Buay Runjung,0.0625,10209,Indonesia,Sumatera Selatan,10209,Bedeng Blambangan,-4.374999999999943,IDN,103.87500000000004
6.410720409586517E-6,307,1,Village,45,Ogan Komering Ulu Selatan,Buana Pemaca,0.0625,10210,Indonesia,Sumatera Selatan,10210,Damarpura,-4.374999999999943,IDN,104.12500000000004
4.358429215845269E-6,308,1,Village,74,Way Kanan,Blambangan Umpu,0.0625,10211,Indonesia,Lampung,10211,Bumi Baru,-4.374999999999943,IDN,104.37500000000004
,309,1,Village,69,Way Kanan,Bahuga,0.0625,10212,Indonesia,Lampung,10212,Bumi Agung,-4.374999999999943,IDN,104.62500000000004
,310,1,Village,43,Tulang Bawang Barat,Gunung Agung,0.0625,10213,Indonesia,Lampung,10213,Hutan,-4.374999999999943,IDN,104.87500000000004
1.315911343263553E-5,311,1,Village,69,Tulang Bawang Barat,Gunung Agung,0.0625,10214,Indonesia,Lampung,10214,Bangun Jaya,-4.374999999999943,IDN,105.12500000000004
1.0439446190979824E-5,312,1,Village,64,Lampung Tengah,Bandar Mataram,0.0625,10215,Indonesia,Lampung,10215,Mataram Udik,-4.374999999999943,IDN,105.37500000000004
